feature_p1,feature_p2,feature_p3,feature_s1,feature_s2,feature_s3,vibration,vertical_acceleration_mps2,acoustic_db,timestamp,lift_identifier,failure_type
1379,51.0,46.0,300.2,311.8,5498.815716,2.8506940914697845,0.11465045292506419,63.274834593778955,2025-10-06 06:40:34.782208,WP PMA 80271,No failure
1526,35.3,46.0,300.2,309.4,5330.4601,21.583542943926396,0.7296964552860199,87.23862919341,2025-10-06 06:45:55.782208,WP PMA 80466,signal delay
1348,54.5,22.0,299.4,310.6,5467.271481,2.6121991101108857,0.045064361710887985,63.89702036062667,2025-10-06 06:50:06.782208,WP PMA 80467,No failure
1383,48.7,147.0,295.6,306.1,5432.574436,42.06220479764772,0.8198605991308731,86.20096073009861,2025-10-06 07:10:51.782208,WP PMA 80467,door close delay
1434,47.6,52.0,301.4,311.2,5265.098721,1.578186982318088,0.1512608432028666,61.37317914470791,2025-10-06 07:24:47.782208,WP PMA 80467,No failure
1475,47.9,79.0,302.4,311.0,5282.673124,37.29116374458573,1.6642971181662811,88.8607658808726,2025-10-06 07:42:10.782208,WP PMA 80271,Random failure
1638,36.2,84.0,302.6,310.4,5464.905625,0.5430897376561197,0.11707783540158925,61.05508979337211,2025-10-06 07:44:55.782208,WP PMA 80467,No failure
1478,38.6,141.0,301.8,310.5,5304.791556,37.28807496496765,1.3246250892014255,81.75641095592287,2025-10-06 07:50:27.782208,WP PMA 80467,door close delay
1513,40.0,51.0,300.4,311.7,5244.077056,25.14323664801961,0.5049198162018053,96.51196761417759,2025-10-06 08:00:53.782208,WP PMA 80467,door close delay
1489,45.8,42.0,301.1,310.1,5257.7001,4.133367473949044,0.09241146094929208,64.65314283051362,2025-10-06 08:04:06.782208,WP PMA 80467,No failure
1557,31.6,52.0,300.8,310.9,5520.044209,23.535299894024025,1.8677102114598112,91.6199465983229,2025-10-06 08:09:34.782208,WP PMA 80467,door open delay
1667,29.9,75.0,300.2,309.2,5411.662096,4.853123460476372,0.16765787228958476,56.99176424275852,2025-10-06 08:12:39.782208,WP PMA 80271,No failure
1557,31.6,52.0,300.8,310.9,5520.044209,23.535299894024025,1.8677102114598112,91.6199465983229,2025-10-06 08:14:37.782208,WP PMA 80271,door open delay
1915,22.3,116.0,303.6,312.3,5275.843225,30.152304086590867,1.3571095834850015,96.856841139973,2025-10-06 08:15:26.782208,WP PMA 80271,door close delay
1606,33.6,67.0,298.3,308.5,5466.827844,44.7178826205094,1.1768198578144409,82.56248054352427,2025-10-06 08:25:27.782208,WP PMA 80271,drive delay
1317,51.9,40.0,301.9,310.9,5306.685409,1.6315557935990335,0.05843545947078951,57.36751287955485,2025-10-06 08:25:47.782208,WP PMA 80466,No failure
1948,19.7,66.0,302.0,310.8,5284.563025,42.5210758051029,1.9285960490927083,90.59359876216341,2025-10-06 08:30:25.782208,WP PMA 80466,door open delay
1776,25.7,51.0,298.9,310.0,5254.075225,0.6918890137983167,0.10190807983371444,57.12882775921678,2025-10-06 08:56:33.782208,WP PMA 80271,No failure
1465,43.2,113.0,300.8,311.3,5253.785289,1.5420789856132973,0.11696989639187495,58.53431558448095,2025-10-06 08:56:45.782208,WP PMA 80467,No failure
1564,40.0,172.0,299.8,311.2,5487.994561,4.57299662594094,0.05215422667174887,64.67119018317966,2025-10-06 09:07:05.782208,WP PMA 80271,No failure
1959,22.3,157.0,303.5,311.7,5472.448576,29.43254792505012,0.8841722655722568,98.0943208432986,2025-10-06 09:10:24.782208,WP PMA 80271,signal delay
1392,52.9,173.0,301.0,310.9,5254.365169,41.6977753684972,0.7231161539905369,99.45713980477058,2025-10-06 09:32:18.782208,WP PMA 80467,signal delay
1595,35.4,15.0,300.4,311.0,5245.960041,40.671410585650555,1.7663676320787438,91.29257725331573,2025-10-06 09:37:27.782208,WP PMA 80466,door open delay
1397,46.9,82.0,302.6,311.9,5502.524041,0.42342301796132986,0.01695721886446855,56.22137531150823,2025-10-06 09:38:45.782208,WP PMA 80467,No failure
1589,36.0,190.0,299.7,310.8,5467.419364,24.81802571081649,1.7230158856927384,92.27456179038798,2025-10-06 09:40:01.782208,WP PMA 80466,drive delay
1525,39.6,202.0,300.4,309.3,5339.955625,4.058336934606056,0.19932722321730734,60.01369504083781,2025-10-06 09:50:05.782208,WP PMA 80467,No failure
1489,40.6,89.0,298.2,309.0,5259.875625,26.47058142682505,1.4778885915777045,89.33932847526452,2025-10-06 09:51:54.782208,WP PMA 80271,door open delay
1417,43.4,223.0,300.8,311.8,5491.551025,4.335889628211489,0.09467213185166416,58.63819998460947,2025-10-06 09:52:05.782208,WP PMA 80466,No failure
1426,47.9,67.0,299.1,308.4,5389.0281,2.1159199017400234,0.010527265229868583,64.47193130670524,2025-10-06 10:24:07.782208,WP PMA 80467,No failure
1541,33.7,165.0,297.6,309.7,5325.642529,42.66027321379279,0.5957421488515693,81.39217013180169,2025-10-06 10:29:29.782208,WP PMA 80466,door close delay
1513,38.0,38.0,300.9,311.9,5491.254609,45.398608991025895,1.6628507955465734,97.30340726359175,2025-10-06 10:33:48.782208,WP PMA 80466,door open delay
1343,49.5,140.0,301.6,310.8,5421.818689,4.880250755702026,0.1306198647709563,58.53051204356193,2025-10-06 10:39:23.782208,WP PMA 80466,No failure
1429,50.5,129.0,297.5,308.6,5473.632256,3.280289410495731,0.02264994074848479,55.661030152687076,2025-10-06 10:39:29.782208,WP PMA 80271,No failure
1544,39.3,217.0,301.2,311.0,5513.805025,2.478200081421149,0.09183894828151347,57.1306630397379,2025-10-06 10:56:46.782208,WP PMA 80466,No failure
1378,54.4,165.0,298.8,309.1,5308.871044,0.16434702741774435,0.017316165827581456,56.130327776325004,2025-10-06 11:09:58.782208,WP PMA 80467,No failure
1534,33.2,75.0,298.3,308.2,5462.096836,38.38206123061534,1.8642989668196104,93.6352359612934,2025-10-06 11:15:44.782208,WP PMA 80271,door close delay
1661,34.2,109.0,296.7,307.4,5273.373924,4.523583047409277,0.17592638823716644,61.75106838004524,2025-10-06 11:20:33.782208,WP PMA 80271,No failure
1600,36.0,204.0,300.9,310.0,5257.990144,2.686196923958003,0.1944698393840272,59.68496254191374,2025-10-06 11:26:44.782208,WP PMA 80467,No failure
1430,43.4,24.0,300.2,309.2,5323.015681,1.1228001057885566,0.10350530598280094,59.6810252810711,2025-10-06 11:52:38.782208,WP PMA 80466,No failure
1624,39.8,107.0,303.9,313.2,5274.100129,2.0709792809059837,0.11784420024492866,60.7205199149127,2025-10-06 11:52:55.782208,WP PMA 80271,No failure
1534,33.7,47.0,298.1,310.0,5446.44,36.52876351172468,0.8635648460473964,87.49703042419631,2025-10-06 12:11:15.782208,WP PMA 80466,door close delay
1622,37.2,103.0,297.5,308.3,5457.958884,47.56231038168288,0.695912273194448,80.02490348311116,2025-10-06 12:11:18.782208,WP PMA 80466,Random failure
1526,35.3,46.0,300.2,309.4,5330.4601,21.583542943926396,0.7296964552860199,87.23862919341,2025-10-06 12:13:53.782208,WP PMA 80271,signal delay
1513,41.5,80.0,298.9,310.1,5294.163121,0.7891262096853168,0.10087839301768882,63.267194967397344,2025-10-06 12:14:12.782208,WP PMA 80271,No failure
1734,32.4,161.0,299.0,308.6,5390.4964,36.16471629499442,0.9531873013492951,95.43673005245326,2025-10-06 12:21:43.782208,WP PMA 80466,Random failure
1350,48.1,32.0,303.3,311.3,5470.821225,1.5001213310558466,0.18621847652348317,63.35440338034436,2025-10-06 12:23:29.782208,WP PMA 80271,No failure
2007,19.8,116.0,300.6,310.4,5504.749636,2.5681698926541614,0.07981779144787363,59.14724560691961,2025-10-06 12:26:17.782208,WP PMA 80467,No failure
1414,38.8,162.0,301.4,310.9,5260.891024,4.568828840297381,0.06475415102837254,62.99388367157484,2025-10-06 12:28:33.782208,WP PMA 80271,No failure
1636,29.9,201.0,299.3,308.8,5364.683536,2.8868796205647986,0.0997326086199898,55.56236254802652,2025-10-06 12:29:03.782208,WP PMA 80467,No failure
1434,42.5,175.0,304.2,313.4,5487.994561,29.469631294351835,1.4768985738303422,80.94332617051371,2025-10-06 12:30:09.782208,WP PMA 80466,door open delay
1352,49.7,184.0,299.7,309.5,5375.382489,2.665420142997897,0.1890714537262756,59.36913668174729,2025-10-06 12:34:32.782208,WP PMA 80466,No failure
1473,39.9,184.0,298.4,308.3,5468.6025,26.055495263783655,1.7852296960269574,95.2760721632894,2025-10-06 12:46:07.782208,WP PMA 80467,door close delay
1915,22.3,116.0,303.6,312.3,5275.843225,30.152304086590867,1.3571095834850015,96.856841139973,2025-10-06 12:51:17.782208,WP PMA 80466,door close delay
1727,29.4,116.0,298.9,308.7,5469.933681,1.9141273557020886,0.1755940745629949,57.54873097116682,2025-10-06 12:52:32.782208,WP PMA 80271,No failure
1348,53.7,68.0,297.4,308.1,5476.444009,33.10520166867137,0.9345701870889231,84.5290198629316,2025-10-06 13:06:09.782208,WP PMA 80466,signal delay
1547,44.0,72.0,297.9,308.9,5281.074241,1.869736886722593,0.11153907999768432,62.685211790362665,2025-10-06 13:23:25.782208,WP PMA 80467,No failure
1684,29.3,167.0,303.8,312.6,5478.9604,45.95904206895359,1.5958608150105298,83.515013763323,2025-10-06 13:43:53.782208,WP PMA 80467,door close delay
1399,49.2,111.0,303.1,311.2,5278.749025,4.866607127265263,0.12045713341762457,63.37774968442126,2025-10-06 13:54:43.782208,WP PMA 80467,No failure
1380,41.1,152.0,297.4,309.1,5452.936336,2.573850222558455,0.17014862007128984,63.86590653852683,2025-10-06 14:06:17.782208,WP PMA 80467,No failure
1612,32.1,183.0,297.8,308.4,5460.471025,0.3182606535002991,0.15789369001251607,55.207945309674855,2025-10-06 14:11:46.782208,WP PMA 80466,No failure
1559,39.7,24.0,300.1,309.4,5401.221049,32.44510658974924,1.7117118145834187,97.35954246520838,2025-10-06 14:16:38.782208,WP PMA 80466,door open delay
1286,51.1,177.0,296.3,307.2,5428.005625,23.4303106810246,1.4262639106760326,88.00815197335469,2025-10-06 14:21:07.782208,WP PMA 80466,door open delay
1449,44.5,152.0,302.3,311.7,5434.343524,29.801293682800324,1.9537263165480647,89.17307701084255,2025-10-06 14:35:27.782208,WP PMA 80271,door close delay
1500,39.9,175.0,297.0,307.8,5274.245376,3.653040435572342,0.10509517819231144,61.84010144601475,2025-10-06 14:36:16.782208,WP PMA 80466,No failure
1732,29.7,141.0,299.3,309.0,5373.769636,3.879500048938456,0.08355684962581479,56.11574765748351,2025-10-06 14:51:29.782208,WP PMA 80467,No failure
1394,48.8,192.0,300.9,309.7,5407.249156,0.5991444140553217,0.19196241030074165,58.87505774712163,2025-10-06 14:53:15.782208,WP PMA 80271,No failure
1498,38.1,176.0,299.8,311.1,5467.567249,4.712387249897697,0.017593890904202655,62.58665397582762,2025-10-06 14:58:25.782208,WP PMA 80467,No failure
1541,34.6,131.0,300.7,309.6,5336.740809,3.688865273920198,0.04917513309718981,56.64984269769072,2025-10-06 15:26:34.782208,WP PMA 80271,No failure
1479,43.6,240.0,300.7,309.5,5339.2249,3.6412371740000173,0.033943318121777075,61.839791661140836,2025-10-06 15:49:42.782208,WP PMA 80271,No failure
1308,60.5,139.0,301.5,310.5,5256.395001,4.091086770497484,0.13314965462831438,55.3952042392749,2025-10-06 15:53:35.782208,WP PMA 80467,No failure
1528,46.3,203.0,296.7,308.1,5331.628324,27.188963976400803,1.6875662775840243,86.29292509365149,2025-10-06 16:05:22.782208,WP PMA 80466,signal delay
1574,38.7,30.0,302.5,312.2,5268.001561,45.14604826414569,0.6896049610735586,92.43308617994987,2025-10-06 16:10:11.782208,WP PMA 80467,signal delay
1516,39.5,23.0,302.8,310.8,5467.271481,1.754441510174918,0.11949886851025343,59.92735742471318,2025-10-06 16:23:06.782208,WP PMA 80466,No failure
1616,33.7,16.0,298.2,308.8,5470.821225,3.0534486749724046,0.027343096620475044,57.90881255624249,2025-10-06 16:54:51.782208,WP PMA 80466,No failure
1620,34.1,89.0,299.2,308.4,5386.385664,45.8446025594114,0.5034314840442716,96.88632719093115,2025-10-06 16:56:15.782208,WP PMA 80271,door open delay
1671,31.6,137.0,301.7,310.8,5316.888889,29.42162169453939,1.7513437119216573,96.732082886829,2025-10-06 17:04:43.782208,WP PMA 80466,door open delay
1383,48.7,147.0,295.6,306.1,5432.574436,42.06220479764772,0.8198605991308731,86.20096073009861,2025-10-06 17:05:22.782208,WP PMA 80467,door close delay
1390,57.4,164.0,301.3,310.8,5260.891024,4.170208434461411,0.13070867387433333,60.3903417354573,2025-10-06 17:16:08.782208,WP PMA 80467,No failure
1679,33.3,167.0,298.4,309.7,5258.280196,2.0565614732792685,0.16346269076106243,61.870257086224214,2025-10-06 17:40:56.782208,WP PMA 80271,No failure
1587,31.2,73.0,300.2,311.3,5246.684356,3.172015655604488,0.04630099522741139,59.71800761742698,2025-10-06 17:42:44.782208,WP PMA 80271,No failure
1474,45.2,,300.0,309.1,5328.562009,4.053860603582059,0.04220614022339395,55.85612628708059,2025-10-06 18:02:15.782208,WP PMA 80467,No failure
1691,28.0,36.0,300.6,309.4,5407.837444,3.7217329877759515,0.18449509638091438,60.6096772426013,2025-10-06 18:46:59.782208,WP PMA 80466,No failure
1461,52.5,146.0,300.5,309.8,5332.942729,3.4456058384776136,0.09710159013721743,57.05642888430787,2025-10-06 18:50:44.782208,WP PMA 80466,No failure
1544,31.4,192.0,298.2,307.9,5361.900625,0.4031923822918926,0.05507802660031687,59.45545729693056,2025-10-06 19:01:34.782208,WP PMA 80271,No failure
1270,54.2,26.0,301.5,310.4,5310.765625,2.973194651253886,0.02274472000971093,57.022902173284436,2025-10-06 19:08:51.782208,WP PMA 80466,No failure
1684,29.3,167.0,303.8,312.6,5478.9604,45.95904206895359,1.5958608150105298,83.515013763323,2025-10-06 19:11:39.782208,WP PMA 80271,door close delay
1477,45.0,40.0,295.6,306.2,5338.055844,0.6419100272006875,0.19220965254123748,59.45185261351943,2025-10-06 19:19:52.782208,WP PMA 80271,No failure
1648,33.6,70.0,299.6,309.0,5379.929104,0.8126497308024123,0.0171563238907852,64.77494664705745,2025-10-06 19:26:47.782208,WP PMA 80271,No failure
1652,27.2,52.0,300.6,311.8,5489.920836,4.48530111354929,0.1625777292329427,57.81898599245281,2025-10-06 19:29:22.782208,WP PMA 80467,No failure
1764,29.9,162.0,302.8,312.3,5500.595556,1.1299092608291976,0.11082522545214964,56.324835705490486,2025-10-06 19:31:13.782208,WP PMA 80467,No failure
1387,51.1,98.0,299.2,308.5,5366.588049,3.747982561739705,0.045145996814956506,58.659743209428875,2025-10-06 19:31:22.782208,WP PMA 80466,No failure
1439,41.5,208.0,296.3,307.3,5435.228176,1.6182952429090025,0.011925799337274917,57.564783211732895,2025-10-06 19:46:59.782208,WP PMA 80466,No failure
1469,44.8,5.0,297.5,308.1,5459.7321,3.7060884464102397,0.09309926818447617,62.778270660117954,2025-10-06 19:50:14.782208,WP PMA 80467,No failure
1865,22.7,48.0,302.0,311.0,5284.708416,2.8177040956215134,0.138691203726936,60.80038814803722,2025-10-06 19:56:12.782208,WP PMA 80467,No failure
1620,35.4,51.0,297.4,309.4,5450.573584,4.671461509273722,0.041070692026566054,58.95201153459607,2025-10-06 20:11:46.782208,WP PMA 80271,No failure
1392,52.9,173.0,301.0,310.9,5254.365169,41.6977753684972,0.7231161539905369,99.45713980477058,2025-10-06 20:22:41.782208,WP PMA 80271,signal delay
1425,44.0,33.0,300.8,310.9,5520.192804,3.812671404499052,0.16468278878669484,56.85108022092189,2025-10-06 20:26:27.782208,WP PMA 80271,No failure
1372,63.6,30.0,298.9,308.2,5359.850521,1.431504255721711,0.1221317492949004,62.9138396370223,2025-10-06 20:30:11.782208,WP PMA 80467,No failure
1383,48.7,147.0,295.6,306.1,5432.574436,42.06220479764772,0.8198605991308731,86.20096073009861,2025-10-06 20:35:26.782208,WP PMA 80467,door close delay
1537,37.6,175.0,298.6,309.3,5284.853809,47.63082184931335,1.103793640179266,89.40004843997045,2025-10-06 20:36:20.782208,WP PMA 80271,signal delay
1439,41.7,184.0,300.7,310.6,5504.452864,3.662067976419925,0.16026945710485715,57.75129360885933,2025-10-06 20:37:13.782208,WP PMA 80466,No failure
1517,41.4,222.0,297.0,308.1,5345.510769,3.2458861861558237,0.08511147312895691,59.00157889900612,2025-10-06 20:47:00.782208,WP PMA 80271,No failure
1441,43.2,132.0,298.7,308.4,5469.489936,35.1055782720759,0.9394025035890767,81.07925966492373,2025-10-06 20:51:07.782208,WP PMA 80466,door close delay
1686,28.9,59.0,301.7,310.2,5281.800976,41.80940364666146,1.806523433807369,93.02853967611605,2025-10-06 20:58:27.782208,WP PMA 80467,door open delay
1423,40.2,63.0,300.9,312.1,5491.254609,26.487242862943063,0.6574029788516131,82.48730646898161,2025-10-06 20:58:49.782208,WP PMA 80467,door open delay
1346,51.1,147.0,300.3,311.4,5495.849956,0.9395266584212587,0.1988670136557238,57.41728365802111,2025-10-06 21:42:13.782208,WP PMA 80271,No failure
1662,26.9,183.0,297.1,307.9,5277.150736,23.362238882353317,1.8939072927671246,84.03490101665102,2025-10-06 21:42:25.782208,WP PMA 80466,signal delay
1535,35.4,148.0,301.6,310.8,5316.597225,4.114975282554725,0.15409714372835798,58.940240095647944,2025-10-06 21:43:29.782208,WP PMA 80467,No failure
1485,44.7,78.0,299.3,308.5,5386.238881,49.70602106127978,1.9413985931935809,83.94842601473823,2025-10-06 21:48:03.782208,WP PMA 80467,signal delay
1423,43.9,149.0,296.9,307.9,5421.082384,0.5819870678566582,0.17562317444159062,55.89319911469797,2025-10-06 22:43:45.782208,WP PMA 80467,No failure
1392,43.1,218.0,298.9,309.8,5466.088489,0.6769918632076518,0.15214429489293996,62.545792667096656,2025-10-06 22:59:07.782208,WP PMA 80466,No failure
1533,44.0,162.0,300.9,312.0,5241.76,2.530089997540746,0.052024080495884,61.68701209845159,2025-10-06 23:01:41.782208,WP PMA 80467,No failure
1552,28.8,135.0,300.4,311.4,5245.525476,4.763043845243005,0.1123091709710399,60.862709508881984,2025-10-06 23:12:30.782208,WP PMA 80467,No failure
1753,26.8,40.0,298.7,309.9,5256.685009,3.1792344462261126,0.04768809384975073,61.93651061336477,2025-10-06 23:13:27.782208,WP PMA 80467,No failure
1738,24.0,195.0,297.5,308.9,5329.0,40.63022144617679,0.952472150300518,95.93287998331198,2025-10-06 23:29:32.782208,WP PMA 80271,door close delay
1459,37.7,40.0,301.4,310.7,5314.555801,0.5074193359001111,0.07888649744915638,56.12915215850008,2025-10-06 23:32:41.782208,WP PMA 80467,No failure
1438,51.0,106.0,302.6,311.0,5282.527761,23.436251011580417,1.008899545945385,91.43758397735473,2025-10-06 23:38:00.782208,WP PMA 80466,signal delay
1754,26.9,33.0,302.2,311.4,5435.670529,3.0432914325044758,0.04388200245940809,64.1570765983167,2025-10-06 23:46:40.782208,WP PMA 80466,No failure
1416,61.8,209.0,300.7,310.4,5504.304481,21.449680119185427,1.6055801123947226,87.14991297931678,2025-10-06 23:53:19.782208,WP PMA 80271,signal delay
1396,44.5,117.0,301.5,310.5,5510.983696,1.8040187400247352,0.10358093068381771,59.35346597466628,2025-10-06 23:53:47.782208,WP PMA 80467,No failure
1668,27.9,240.0,297.5,309.5,5326.518289,1.396063875856241,0.11586001538995486,61.70250043455963,2025-10-06 23:57:05.782208,WP PMA 80271,No failure
1600,32.8,205.0,301.5,310.5,5257.120036,32.84282188032643,0.9163814461292255,84.44969552431002,2025-10-07 00:02:20.782208,WP PMA 80271,signal delay
1383,48.7,147.0,295.6,306.1,5432.574436,42.06220479764772,0.8198605991308731,86.20096073009861,2025-10-07 00:16:12.782208,WP PMA 80466,door close delay
1381,49.8,115.0,301.2,310.4,5424.617104,1.1108060948371132,0.13932906911659657,59.92039756588777,2025-10-07 00:20:40.782208,WP PMA 80467,No failure
1425,47.8,179.0,300.0,311.1,5248.133136,31.892833073046287,0.9683666427343691,94.56991747011459,2025-10-07 00:21:54.782208,WP PMA 80271,signal delay
1395,55.4,76.0,299.2,310.4,5468.010916,2.0540893905059665,0.1379930579983751,58.85746794648026,2025-10-07 00:24:40.782208,WP PMA 80467,No failure
1671,28.0,158.0,297.5,308.5,5279.4756,3.57233649428473,0.12368509822483165,62.868022951467466,2025-10-07 00:24:55.782208,WP PMA 80467,No failure
2157,17.8,17.0,302.0,310.7,5282.963856,26.262641810156918,1.6362138319307393,90.81689443895104,2025-10-07 00:27:56.782208,WP PMA 80271,signal delay
1722,30.4,178.0,297.5,308.5,5320.2436,4.167333000480507,0.18369463153835774,56.61169386692838,2025-10-07 00:29:16.782208,WP PMA 80466,No failure
1452,47.9,77.0,300.7,310.8,5263.212304,4.495552102396756,0.07457046808245268,60.26976622285726,2025-10-07 00:33:37.782208,WP PMA 80467,No failure
